rank,authorized_official,num_npis,total_spending,num_unique_addresses,different_addresses_flag,npi,org_name,dba,npi_spending,address,city,zip,auth_title
501,"GREENWOOD, EVA",2,1280223.01,2,YES,1972330165,LIFESPAN OF MASSACHUSETTS - FALL RIVER INC,,905409.61,795 MIDDLE ST,FALL RIVER,027211733,"SVP, FINANCE"
501,"GREENWOOD, EVA",2,1280223.01,2,YES,1609603877,LIFESPAN OF MASSACHUSETTS - TAUNTON INC,,374813.40,88 WASHINGTON ST,TAUNTON,027802465,"SVP, FINANCE"
502,"ST. GERMAIN, ARTHUR",2,1278822.28,1,,1366420663,"UMASS MEMORIAL HEALTH CARE, INC.",<UNAVAIL>,1270899.66,60 HOSPITAL RD,LEOMINSTER,014532205,EXECUTIVE DIRECTOR
502,"ST. GERMAIN, ARTHUR",2,1278822.28,1,,1104884642,"UMASS MEMORIAL HEALTH CARE, INC.",,7922.62,60 HOSPITAL RD,LEOMINSTER,014532205,EXECUTIVE DIRECTOR
503,"NGUYEN, ANHPHI",2,1276200.48,1,,1104123082,Q- SMILE DENTAL SPA,,1202785.48,235 QUINCY AVE,QUINCY,021696754,OWNER
503,"NGUYEN, ANHPHI",2,1276200.48,1,,1336487883,Q SMILE PC,<UNAVAIL>,73415.00,235 QUINCY AVE,QUINCY,021696754,CEO/PRESIDENT
504,"GHAZI, GHAZWAN",5,1275033.88,5,YES,1336652270,AMG DENTAL GROUP PC,<UNAVAIL>,628974.63,1255B HANCOCK ST,QUINCY,021694342,DENTIST
504,"GHAZI, GHAZWAN",5,1275033.88,5,YES,1487869277,CANTON DENTAL GROUP,,571960.25,608 WASHINGTON ST,CANTON,020213032,PRESIDENT
504,"GHAZI, GHAZWAN",5,1275033.88,5,YES,1760610026,BROCKTON DENTAL GROUP P.C.,<UNAVAIL>,37072.00,231 MAIN ST,BROCKTON,02301,PRESIDENT
504,"GHAZI, GHAZWAN",5,1275033.88,5,YES,1104243674,WINTER STREET DENTAL GROUP,,35022.00,188 WINTER ST,HYANNIS,026012958,OWNER/PRESIDENT
504,"GHAZI, GHAZWAN",5,1275033.88,5,YES,1093331191,CHELMSFORD DENTAL GROUP PC,,2005.00,275 BILLERICA RD,CHELMSFORD,018244149,PERIODONTIST
505,"ZAKKOOM, MUSTAFA",2,1261396.06,2,YES,1588228803,"LYNN DENTAL ASSOCIATES, PLLC",,1259669.06,232 UNION ST,LYNN,019011315,OWNER DENTIST
505,"ZAKKOOM, MUSTAFA",2,1261396.06,2,YES,1881105484,PROFESSIONAL DENTAL IMAGE,,1727.00,53 BIGELOW AVE,WATERTOWN,024722009,DENTIST
506,"HAZAR, DERYA",2,1246100.63,1,,1447302682,NE NEPHROLOGY HOME CARE ASSOCIATES,<UNAVAIL>,652887.96,31 PINE ST,NORFOLK,020561642,PARTNER
506,"HAZAR, DERYA",2,1246100.63,1,,1033261276,NEW ENGLAND NEPHROLOGY ASSOCIATES,,593212.67,31 PINE ST,NORFOLK,020561642,PARTNER
507,"CATLAW, KERRIANN",2,1244971.87,2,YES,1235530312,"ORTHOCARE MEDICAL EQUIPMENT, LLC",,1204902.59,1 ESSEX CENTER DR,PEABODY,019602901,CHIEF EXECUTIVE OFFICER
507,"CATLAW, KERRIANN",2,1244971.87,2,YES,1104017375,"ORTHOCARE MEDICAL EQUIPMENT, LLC",,40069.28,175 CAMBRIDGE ST,BOSTON,021142743,CEO
508,"ISHAQ, MAHEEN",3,1232871.56,3,YES,1740564418,"AIM DENTAL ,P.C.",,883191.27,19 HIGH ST,CLINTON,015102906,PRESIDENT
508,"ISHAQ, MAHEEN",3,1232871.56,3,YES,1407236839,"NEXUS DENTAL, PC",,254351.38,16 MAIN ST,MAYNARD,017542506,OWNER/ GENERAL DENTIST
508,"ISHAQ, MAHEEN",3,1232871.56,3,YES,1902313505,CHARLTON FAMILY DENTAL PC,,95328.91,159B WORCESTER RD,CHARLTON,015071243,PRESIDENT
509,"ORTIZ, JEFFREY",2,1221805.45,2,YES,1477965432,HARVEST HOME HEALTHCARE INC,,1163776.98,340 MAIN ST,WORCESTER,016081604,DIRECTOR
509,"ORTIZ, JEFFREY",2,1221805.45,2,YES,1912530247,ARCA HEALTH VNA LLC,<UNAVAIL>,58028.47,627 MAIN ST STE 200,WORCESTER,016082022,CEO
510,"MARINILLI, SHEREE",6,1220519.76,6,YES,1760526420,HEALTH IMPERATIVES INC.,<UNAVAIL>,471431.46,111 TOREY STREET,BROCKTON,023014800,CFO
510,"MARINILLI, SHEREE",6,1220519.76,6,YES,1144364811,HEALTH IMPERATIVES INC.,<UNAVAIL>,437376.05,1019 IYANNOUGH RD,HYANNIS,026011839,CFO
510,"MARINILLI, SHEREE",6,1220519.76,6,YES,1013051614,HEALTH IMPERATIVES INC.,<UNAVAIL>,169454.58,651 ORCHARD ST,NEW BEDFORD,027441008,CFO
510,"MARINILLI, SHEREE",6,1220519.76,6,YES,1861536906,HEALTH IMPERATIVES INC.,<UNAVAIL>,91516.88,123-1 CAMELOT DRIVE,PLYMOUTH,023603037,CFO
510,"MARINILLI, SHEREE",6,1220519.76,6,YES,1093859779,HEALTH IMPERATIVES INC.,<UNAVAIL>,39707.18,517 STATE ROAD,VINEYARD HAVEN,025685624,CFO
510,"MARINILLI, SHEREE",6,1220519.76,6,YES,1164566758,HEALTH IMPERATIVES INC.,<UNAVAIL>,11033.61,106 MAIN STREET,WAREHAM,025712122,CFO
511,"HUTTER, JEFFREY",2,1210368.00,2,YES,1326483074,TRUSTEES OF BOSTON UNIVERSITY,<UNAVAIL>,738192.00,725 ALBANY ST,BOSTON,021182526,DEAN
511,"HUTTER, JEFFREY",2,1210368.00,2,YES,1578909750,TRUSTEES OF BOSTON UNIVERSITY,<UNAVAIL>,472176.00,840 HARRISON AVE,BOSTON,021182905,DEAN
512,"ZYOUD, BASHAR",3,1193587.35,3,YES,1245324052,BRIGHT DENTAL INC,,710890.27,347 GREENWOOD STREET,WORCESTER,016071753,OWNER
512,"ZYOUD, BASHAR",3,1193587.35,3,YES,1710383674,UNIQUE DENTAL,,423892.08,1438 GRAFTON ST,WORCESTER,016042721,OWNER
512,"ZYOUD, BASHAR",3,1193587.35,3,YES,1992090914,TAUNTON DENTAL CENTER PC,,58805.00,23 CEDAR ST,TAUNTON,027803330,OWNER
513,"GREENE, MARTIN",2,1182658.03,2,YES,1013943687,TOWN OF BOURNE,,1181769.87,130 MAIN ST,BUZZARDS BAY,025323221,FIRE CHIEF
513,"GREENE, MARTIN",2,1182658.03,2,YES,1831277185,MALCOLM AND MARTIN GREENE OD PARTNERS,,888.16,31 SPRING ST,WATERTOWN,024723473,OPTOMETRIST
514,"LIEBERMAN, VELVY",3,1181613.51,3,YES,1154917607,"OC MAPLEWOOD CENTER, LLC",<UNAVAIL>,497489.50,6 MORRILL PL,AMESBURY,019133502,MANAGER
514,"LIEBERMAN, VELVY",3,1181613.51,3,YES,1487240891,"OC TWIN OAKS CENTER, LLC",<UNAVAIL>,402743.81,63 LOCUST ST,DANVERS,019232240,MANAGER
514,"LIEBERMAN, VELVY",3,1181613.51,3,YES,1023604436,"OC SAUGUS CENTER, LLC",,281380.20,266 LINCOLN AVE,SAUGUS,019063037,MANAGER
515,"GILLIES, ANDREW",2,1176972.95,2,YES,1770537227,WEST SUBURBAN EYE SURGERY CENTER LLC,<UNAVAIL>,1174332.97,1440 MAIN ST,WALTHAM,024511623,MEDICAL  DIRECTOR
515,"GILLIES, ANDREW",2,1176972.95,2,YES,1043429954,DEDHAM OPHTHALMIC CONSULTANTS AND SURGEONS PC,<UNAVAIL>,2639.98,980 WASHINGTON ST,DEDHAM,020266731,PRESIDENT
516,"LAWSON, EMMA",2,1171488.00,1,,1932663150,"VISITING DENTAL HYGIENE, INC.",,874254.00,4 KEITH WAY STE 3,HINGHAM,020434258,EX DIRECTOR
516,"LAWSON, EMMA",2,1171488.00,1,,1083097216,"VISITING DENTAL HYGIENE ASSOCIATES, INC.",,297234.00,4 KEITH WAY STE 3,HINGHAM,020434258,PUBLIC HEALTH DENTAL HYGIENIST
517,"DOKOUPIL, MARIE",5,1161478.74,5,YES,1578664322,"TAPESTRY HEALTH SYSTEMS, INC.",,652056.26,1985 MAIN ST STE 202,SPRINGFIELD,011031099,DIRECTOR OF FINANCE
517,"DOKOUPIL, MARIE",5,1161478.74,5,YES,1780848739,TAPESTRY HEALTH SYSTEMS,,241793.87,306 RACE ST,HOLYOKE,010405720,DIRECTOR OF FINANCE
517,"DOKOUPIL, MARIE",5,1161478.74,5,YES,1477717502,TAPESTRY HEALTH SYSTEMS,,98005.82,278 MAIN ST STE 307A,GREENFIELD,013013230,DIRECTOR OF FINANCE
517,"DOKOUPIL, MARIE",5,1161478.74,5,YES,1497919476,TAPESTRY HEALTH SYSTEMS,,87063.36,100 WENDELL AVE,PITTSFIELD,012016941,DIRECTOR OF FINANCE
517,"DOKOUPIL, MARIE",5,1161478.74,5,YES,1952565939,TAPESTRY HEALTH SYSTEMS,,82559.43,76 CARLON DR,NORTHAMPTON,010602301,DIRECTOR OF FINANCE
518,"D'AMOUR, PHILLIP",2,1157520.12,2,YES,1770001083,"LATINO COUNSELING SERVICES, INC.",,842774.11,32 WILLIAM ST,NEW BEDFORD,027406276,PRESIDENT
518,"D'AMOUR, PHILLIP",2,1157520.12,2,YES,1841522364,"LATINO COUNSELING, INC.",,314746.01,800 PURCHASE ST STE 307,NEW BEDFORD,027406354,PRESIDENT
519,"HAMEL, PAUL",4,1156542.53,2,YES,1144689746,"EYE EXAMS, LLC",<UNAVAIL>,758596.40,9 SYLVAN ST,PEABODY,019601606,MANAGER
519,"HAMEL, PAUL",4,1156542.53,2,YES,1275678260,"PRECISION VISION, INC",<UNAVAIL>,290207.66,9 SYLVAN ST,PEABODY,019601606,PRESIDENT
519,"HAMEL, PAUL",4,1156542.53,2,YES,1427225945,"VISION NORTH, INC.",<UNAVAIL>,103977.81,229 MAIN ST,WILMINGTON,018872302,PRESIDENT
519,"HAMEL, PAUL",4,1156542.53,2,YES,1942359609,DR. PAUL V. HAMEL,,3760.66,9 SYLVAN ST,PEABODY,01960,OWNER
520,"MALIK, RAHUL",2,1152077.68,2,YES,1093264525,RAHUL MALIK DMD LLC,,779313.94,601 PLEASANT ST,BROCKTON,023012512,DENTIST
520,"MALIK, RAHUL",2,1152077.68,2,YES,1548747371,ACE DENTAL GROUP LLC,,372763.74,1025 MAIN ST,SOUTH WEYMOUTH,021901564,MEMBER
521,"DELMORE, KIRSTEN",2,1146360.37,2,YES,1417191727,FRANKLIN MRI CENTER LLC,,848784.16,164 HIGH ST,GREENFIELD,013012613,CFO
521,"DELMORE, KIRSTEN",2,1146360.37,2,YES,1104188382,"UMASS MEMORIAL MRI & IMAGING CENTER, LLC",,297576.21,275 NICHOLS RD,FITCHBURG,014201919,CFO
522,"ADAMS, DAVID",7,1138130.67,7,YES,1417205105,"PATRIOT URGENT CARE PROFESSIONALS, PC",<UNAVAIL>,491038.95,1030 MAIN STREET,WALTHAM,02451,SECRETARY
522,"ADAMS, DAVID",7,1138130.67,7,YES,1588031579,"PATRIOT URGENT CARE PROFESSIONALS, PC",<UNAVAIL>,328268.58,16 MAIN ST,STONEHAM,021803334,MANAGER / SECRETARY
522,"ADAMS, DAVID",7,1138130.67,7,YES,1518520303,PATRIOT URGENT CARE PROFESSIONALS PC,,102130.48,380 MERRIMACK ST,METHUEN,018445870,SECRETARY
522,"ADAMS, DAVID",7,1138130.67,7,YES,1598195968,"PATRIOT URGENT CARE PROFESSIONALS, PC",<UNAVAIL>,94752.62,90 MIDDLESEX TPKE,BURLINGTON,018034920,SECRETARY
522,"ADAMS, DAVID",7,1138130.67,7,YES,1093268260,"PATRIOT URGENT CARE PROFESSIONALS, PC",<UNAVAIL>,94661.71,160 GREAT ROAD,BEDFORD,01730,SECRETARY
522,"ADAMS, DAVID",7,1138130.67,7,YES,1124713383,PATRIOT URGENT CARE PROFESSIONALS PC,<UNAVAIL>,24522.09,575 BOYLSTON ST,BOSTON,021163607,SECRETARY
522,"ADAMS, DAVID",7,1138130.67,7,YES,1609439413,PATRIOT URGENT CARE PROFESSIONALS PC,,2756.24,129 TURNPIKE ST,NORTH ANDOVER,018455032,SECRETARY
523,"HOWELL, BRADLEY",2,1120438.53,1,,1922232859,CAREER RESOURCES CORP,,816352.77,22 PARKRIDGE RD UNIT D,HAVERHILL,018357278,CHIEF EXECUTIVE OFFICER
523,"HOWELL, BRADLEY",2,1120438.53,1,,1407108301,CAREER RESOURCES CORP,,304085.76,22 PARKRIDGE RD UNIT D,HAVERHILL,018357278,CHIEF EXECUTIVE OFFICER
524,"YEE, BAO",2,1111790.00,2,YES,1578736773,BAO MIN YEE DMD PC OF BOSTON,,1111601.00,26 ESSEX ST,BOSTON,021111604,OWNER
524,"YEE, BAO",2,1111790.00,2,YES,1326211293,BAO MIN YEE DMD,,189.00,49 SHIRLEY AVE,REVERE,021515121,OWNER
525,"GRENOBLE, JONATHAN",2,1100122.08,1,,1952963548,"BERKSHIRE FAMILY PRACTICE ASSOCIATES , PC",,754455.80,20 ELM ST,PITTSFIELD,012016502,MD/PRESIDENT
525,"GRENOBLE, JONATHAN",2,1100122.08,1,,1902835564,FAMILY PRACTICE ASSOCIATES R TAYLOR E HEYMAN & R LEE PTRS,,345666.28,20 ELM ST,PITTSFIELD,012016502,MANAGING PARTNER
526,"QURESHI, TARIQ",3,1093241.76,3,YES,1598242877,"BILLERICA HEALTHCARE SOLUTIONS, LLC",<UNAVAIL>,422750.00,194 BOARDMAN ST,HAVERHILL,018306405,PARTNER
526,"QURESHI, TARIQ",3,1093241.76,3,YES,1851666721,WELLESLEY HEALTHCARE SOLUTIONS LLC,<UNAVAIL>,362600.00,271 NAHANT RD,NAHANT,019081341,PARTNER
526,"QURESHI, TARIQ",3,1093241.76,3,YES,1568197804,MARBLEHEAD HEALTHCARE SOLUTIONS LLC,,307891.76,39 LAFAYETTE ST,MARBLEHEAD,019451939,PARTNER
527,"GOOS, SAMUEL",9,1070568.65,9,YES,1083799043,"STUART J. ARBESFELD, M.D., P.C.",,430670.01,275 VARNUM AVE,LOWELL,018542141,MANAGING PARTNER
527,"GOOS, SAMUEL",9,1070568.65,9,YES,1912281759,"JAY A GOLDSTEIN, MD LLC",,318048.68,67 UNION ST STE 501,NATICK,017607700,OWNER/MANAGING PARTNER
527,"GOOS, SAMUEL",9,1070568.65,9,YES,1760927610,COASTAL DERMATOLOGY INC,,237029.08,829 AMERICAN LEGION HWY,WESTPORT,027904128,MANAGING PARTNER
527,"GOOS, SAMUEL",9,1070568.65,9,YES,1548213606,"MYSTIC VALLEY DERMATOLOGY ASSOCIATES, P.C.",,54135.17,92 MONTVALE AVE STE 3000,STONEHAM,021803658,MANAGING PARTNER
527,"GOOS, SAMUEL",9,1070568.65,9,YES,1942508379,"APDERM NORTH, PC",,22084.96,526 MAIN ST STE 302,ACTON,017203301,MANAGING PARTNER
527,"GOOS, SAMUEL",9,1070568.65,9,YES,1285614834,"ADULT & PEDIATRIC DERMATOLOGY, P.C.",,3175.47,54 BAKER AVENUE EXT STE 305&306,CONCORD,017422137,MANAGING PARTNER
527,"GOOS, SAMUEL",9,1070568.65,9,YES,1144993940,APDERM MID SHORE PC,,2845.98,92 MONTVALE AVE,STONEHAM,021803647,MANAGING PARTNER
527,"GOOS, SAMUEL",9,1070568.65,9,YES,1114020211,PIONEER VALLEY DERMATOLOGY PC,,1322.90,29B COTTAGE ST,AMHERST,010021206,OWNER/MANAGING PARTNER
527,"GOOS, SAMUEL",9,1070568.65,9,YES,1215963574,"BOSTON DERMATOLOGY AND LASER CENTER, LLC",,1256.40,30 LANCASTER STREET,BOSTON,021142517,OWNER/MANAGING PARTNER
528,"GOLDSTEIN, BRUCE",2,1068717.87,1,,1912050766,"ALLERGY ASSOCIATES, INC.",,790944.19,49 STATE RD,NORTH DARTMOUTH,027473322,PRESIDENT
528,"GOLDSTEIN, BRUCE",2,1068717.87,1,,1295151322,"ALLERGY GROUP, LLC",,277773.68,49 STATE RD,NORTH DARTMOUTH,027473300,PRESIDENT
529,"DEMOS, MICHAEL",2,1042845.89,2,YES,1669090445,PETER T DEMOS MD,<UNAVAIL>,715578.17,125 LIBERTY ST STE 403,SPRINGFIELD,011031109,MANAGER
529,"DEMOS, MICHAEL",2,1042845.89,2,YES,1730804634,"DEMOS DERMATOLOGY, LLC",,327267.72,673 MAIN ST,WEST SPRINGFIELD,010893958,OWNER
530,"SINGER, ADAM",3,1042759.45,2,YES,1659555266,"IPC HOSPITALISTS OF NEW ENGLAND, P.C.",,943594.22,819 WORCESTER ST,SPRINGFIELD,01151,CEO
530,"SINGER, ADAM",3,1042759.45,2,YES,1932516176,"IPC HOSPITALISTS OF NEW ENGLAND, P.C.",,84367.82,819 WORCESTER ST STE 3,SPRINGFIELD,011511056,CEO
530,"SINGER, ADAM",3,1042759.45,2,YES,1821401761,"IPC HOSPITALISTS OF NEW ENGLAND, P.C.",,14797.41,819 WORCESTER ST STE 3,SPRINGFIELD,011511056,CEO
531,"SHTEYNBERG, ZOYA",2,1036486.06,2,YES,1710193578,SIMON FAYNZILBERG & PAUL SHTEYNBERG DMD PC,<UNAVAIL>,586514.30,21 TREMONT ST,LYNN,019024413,OFFICE MANAGER
531,"SHTEYNBERG, ZOYA",2,1036486.06,2,YES,1598976516,HIGHLAND DENTAL DMD PC,<UNAVAIL>,449971.76,366 BROADWAY,SOMERVILLE,021452812,OFFICE MANAGER
532,"NADER, ALEXANDRE",2,1036346.74,1,,1316094824,CAPE AND ISLANDS ENDOSCOPY CENTER LLC,,1035858.04,700 ATTUCKS LN,HYANNIS,026011809,PARTNER
532,"NADER, ALEXANDRE",2,1036346.74,1,,1699958009,GI CLINIC PC,,488.70,700 ATTUCKS LN,HYANNIS,026011809,PRESIDENT
533,"REID, OMAR",2,1030150.35,2,YES,1235559964,"PYRAMID BUILDERS COUNSELING SERVICES, INC",,660724.19,40 WILLARD ST STE 304,QUINCY,021691252,CLINIC DIRECTOR
533,"REID, OMAR",2,1030150.35,2,YES,1164622551,"PYRAMID BUILDERS ASSOCIATES, INC",,369426.16,1960 WASHINGTON ST,BOSTON,021183219,DIRECTOR OF CLINICAL SERVICES
534,"WHEELER, SCOTT",3,1028160.67,3,YES,1619606712,BLUPOINT MERRIMACK HEALTHCARE LLC,<UNAVAIL>,403510.35,22 MAPLE ST,AMESBURY,019131304,DIRECTOR OF SPECIAL PROJECTS
534,"WHEELER, SCOTT",3,1028160.67,3,YES,1700424827,"BLUPOINT HEALTHCARE, LLC",,362392.47,821 DANIEL SHAYS HWY,ATHOL,013316903,MANAGER
534,"WHEELER, SCOTT",3,1028160.67,3,YES,1659085652,BLUPOINT BOSTON HEALTHCARE LLC,,262257.85,573 GRANBY RD,SOUTH HADLEY,010752122,DIRECTOR OF SPECIAL PROJECTS
535,"SCZEPANSKI, NORMAN",2,1025554.26,2,YES,1780670869,"MEADOW GREEN NURSING HOME, INC.",<UNAVAIL>,973704.26,45 WOBURN ST,WALTHAM,024527919,DIRECTOR OF OPERATIONS
535,"SCZEPANSKI, NORMAN",2,1025554.26,2,YES,1700872967,"ELLIS NURSING HOME, INC.",<UNAVAIL>,51850.00,135 ELLIS AVE,NORWOOD,020623946,DIRECTOR OF OPERATIONS
536,"SAINI, NIKHIL",2,1024685.21,2,YES,1700268489,EYES ON WORCESTER LLC,,789427.11,488 PLEASANT ST,WORCESTER,016091857,OWNER
536,"SAINI, NIKHIL",2,1024685.21,2,YES,1861929598,EYES ON RANDOLPH LLC,,235258.10,1157 N MAIN ST,RANDOLPH,023682135,PRESIDENT
537,"BELL, ALASTAIR",2,1020536.41,2,YES,1871329110,BOSTON MEDICAL CENTER - SOUTH CORPORATION,<UNAVAIL>,553172.14,235 N PEARL ST,BROCKTON,023011794,PRESIDENT AND CEO
537,"BELL, ALASTAIR",2,1020536.41,2,YES,1720814072,BOSTON MEDICAL CENTER - BRIGHTON CORPORATION,<UNAVAIL>,467364.27,736 CAMBRIDGE ST,BOSTON,021352907,PRESIDENT AND CEO
538,"PIMENTAL, STEVEN",2,1018233.75,1,,1164469086,"SAME DAY SURGICARE OF NEW ENGLAND, INC.",<UNAVAIL>,671995.62,272 STANLEY ST,FALL RIVER,027206009,CFO
538,"PIMENTAL, STEVEN",2,1018233.75,1,,1477590883,"SURGICENTER ANESTHESIA ASSOCIATES, LLC",,346238.13,272 STANLEY ST,FALL RIVER,027206009,PRACTICE MANAGER
539,"BUI, TRUNG",2,1011564.87,2,YES,1114948304,"TPB ENTERPRISES, INC",<UNAVAIL>,771552.39,545 UNION AVE,FRAMINGHAM,017025819,DIRECTOR
539,"BUI, TRUNG",2,1011564.87,2,YES,1831381045,COMFORT VISION INC,<UNAVAIL>,240012.48,543 WASHINGTON ST,QUINCY,021697205,PRESIDENT
540,"GADDIPATI, NAYAKI",2,1011327.36,2,YES,1427749134,HOLYOKE FAMILY DENTISTRY PC,,942614.36,150 LOWER WESTFIELD RD,HOLYOKE,010402890,PRESIDENT
540,"GADDIPATI, NAYAKI",2,1011327.36,2,YES,1194234518,MERRIMACK VALLEY DENTAL CARE PC,<UNAVAIL>,68713.00,"1168 LAKEVIEW #3,",DRACUT,01826,PRESIDENT
541,"MILLER, JOHN",2,1007452.12,2,YES,1861879611,MERRIMACK DENTAL GROUP,,1005727.50,21 GEORGE ST,LOWELL,018522228,PRESIDENT
541,"MILLER, JOHN",2,1007452.12,2,YES,1356330393,TOWN OF EAST BROOKFIELD,,1724.62,273 E MAIN ST,EAST BROOKFIELD,015151617,ADMINISTRATION
542,"CAMEROTA, KENNETH",2,976496.50,2,YES,1144287350,"NORTH SHORE CATARACT AND LASER CENTER, LLC",,705395.26,91 MONTVALE AVE,STONEHAM,02180,ADMINISTRATOR
542,"CAMEROTA, KENNETH",2,976496.50,2,YES,1053378265,NEW ENGLAND EYE SURGICAL CENTER INC,,271101.24,696 MAIN ST,WEYMOUTH,02190,ADMINISTRATOR
543,"PLOTKIN, ADAM",2,967528.04,2,YES,1104389154,"INTEGRATED DERMATOLOGY OF BROOKLINE, LLC",,949764.47,1101 BEACON ST STE 1E,BROOKLINE,024465587,AUTHORIZED GROUP OFFICIAL
543,"PLOTKIN, ADAM",2,967528.04,2,YES,1437500055,"FIRSTCARE DERMATOLOGY OF WORCESTER, LLC",,17763.57,10 WINTHROP ST,WORCESTER,016044435,AUTHORIZED OFFICIAL
544,"ANSARI, ESSAM",3,958254.95,2,YES,1639655467,INCARE LLC,,692160.51,565 TURNPIKE ST STE 85,NORTH ANDOVER,018455936,OWNER
544,"ANSARI, ESSAM",3,958254.95,2,YES,1730765496,INCARE LAWRENCE PLLC,,154823.48,565 TURNPIKE ST STE 85,NORTH ANDOVER,018455936,OWNER
544,"ANSARI, ESSAM",3,958254.95,2,YES,1386033264,"PRINCIPES MEDICAL GROUP, PLLC",,111270.96,35 UNITED DR STE 102,WEST BRIDGEWATER,02379,PRESIDENT
545,"KANE, ADOZINDA",2,945789.92,2,YES,1407806631,"HOPEHEALTH COMMUNITY VISITING NURSE AGENCY, INC.",,943837.82,10 EMORY ST,ATTLEBORO,027033002,CHIEF FINANCIAL OFFICER
545,"KANE, ADOZINDA",2,945789.92,2,YES,1720405988,HOPEHEALTH HOSPICE & PALLIATIVE CARE,<UNAVAIL>,1952.10,1324 BELMONT ST STE 202,BROCKTON,023014435,CFO
546,"WILSON, RENEE",3,926263.80,2,YES,1922385319,CARECENTRAL URGENT CARE MEDICAL GROUP PC,<UNAVAIL>,911314.14,286 WASHINGTON ST,STOUGHTON,020721763,OWNER
546,"WILSON, RENEE",3,926263.80,2,YES,1679966022,CARECENTRAL URGENT CARE MEDICAL GROUP PC,<UNAVAIL>,8045.54,286 WASHINGTON ST,STOUGHTON,020721763,OWNER
546,"WILSON, RENEE",3,926263.80,2,YES,1447602412,CARECENTRAL URGENT CARE MEDICAL GROUP PC,,6904.12,233 BROAD ST,BRIDGEWATER,023241741,OWNER
547,"STRONGWATER, STEVE",20,883958.88,20,YES,1174746275,"ATRIUS HEALTH, INC.",<UNAVAIL>,235904.21,228 BILLERICA RD,CHELMSFORD,018243604,PRESIDENT
547,"STRONGWATER, STEVE",20,883958.88,20,YES,1487877692,"ATRIUS HEALTH, INC.",<UNAVAIL>,139867.91,111 GROSSMAN DR,BRAINTREE,021844997,PRESIDENT
547,"STRONGWATER, STEVE",20,883958.88,20,YES,1245444900,"ATRIUS HEALTH, INC.",<UNAVAIL>,135039.16,1250 HANCOCK ST,QUINCY,021694339,PRESIDENT
547,"STRONGWATER, STEVE",20,883958.88,20,YES,1447464102,"ATRIUS HEALTH, INC.",<UNAVAIL>,86488.92,26 CITY HALL MALL,MEDFORD,02155,PRESIDENT
547,"STRONGWATER, STEVE",20,883958.88,20,YES,1952518391,"ATRIUS HEALTH, INC.",<UNAVAIL>,49789.73,291 INDEPENDENCE DR,CHESTNUT HILL,024673628,PRESIDENT
547,"STRONGWATER, STEVE",20,883958.88,20,YES,1356555015,"ATRIUS HEALTH, INC.",<UNAVAIL>,31030.97,2 ESSEX CENTER DRIVE,PEABODY,01960,PRESIDENT
547,"STRONGWATER, STEVE",20,883958.88,20,YES,1265655799,"ATRIUS HEALTH, INC.",<UNAVAIL>,30358.38,330 BAKER AVENUE,CONCORD,01742,PRESIDENT
547,"STRONGWATER, STEVE",20,883958.88,20,YES,1043366537,"ATRIUS HEALTH, INC.",<UNAVAIL>,29279.90,485 ARSENAL ST,WATERTOWN,024725091,PRESIDENT
547,"STRONGWATER, STEVE",20,883958.88,20,YES,1225183726,"ATRIUS HEALTH, INC.",<UNAVAIL>,28226.32,20 WALL ST,BURLINGTON,018034758,PRESIDENT
547,"STRONGWATER, STEVE",20,883958.88,20,YES,1972717635,"ATRIUS HEALTH, INC.",<UNAVAIL>,24447.83,230 WORCESTER ST,WELLESLEY,024815420,PRESIDENT
547,"STRONGWATER, STEVE",20,883958.88,20,YES,1467847632,"ATRIUS HEALTH, INC.",<UNAVAIL>,18850.66,1177 PROVIDENCE HIGHWAY,NORWOOD,02062,PRESIDENT
547,"STRONGWATER, STEVE",20,883958.88,20,YES,1114265634,"ATRIUS HEALTH, INC.",<UNAVAIL>,13821.21,77 HERRICK ST,BEVERLY,019152734,PRESIDENT
547,"STRONGWATER, STEVE",20,883958.88,20,YES,1306231519,"ATRIUS HEALTH, INC.",<UNAVAIL>,12013.63,1 LYONS ST,DEDHAM,020265599,PRESIDENT
547,"STRONGWATER, STEVE",20,883958.88,20,YES,1609991439,"ATRIUS HEALTH, INC.",<UNAVAIL>,11371.92,51 PERFORMANCE DRIVE,WEYMOUTH,02189,PRESIDENT
547,"STRONGWATER, STEVE",20,883958.88,20,YES,1558756759,"ATRIUS HEALTH, INC.",<UNAVAIL>,10056.24,500 CONGRESS ST,QUINCY,021690908,PRESIDENT
547,"STRONGWATER, STEVE",20,883958.88,20,YES,1427271584,"ATRIUS HEALTH, INC.",<UNAVAIL>,9857.23,1611 CAMBRIDGE ST,CAMBRIDGE,021384302,PRESIDENT
547,"STRONGWATER, STEVE",20,883958.88,20,YES,1154535813,"ATRIUS HEALTH, INC.",<UNAVAIL>,9250.77,40 HOLLAND ST,SOMERVILLE,021442705,CHIEF EXECUTIVE OFFICER
547,"STRONGWATER, STEVE",20,883958.88,20,YES,1841413887,"ATRIUS HEALTH, INC.",<UNAVAIL>,7321.55,165 DARTMOUTH ST,BOSTON,021165123,PRESIDENT
547,"STRONGWATER, STEVE",20,883958.88,20,YES,1194074997,"ATRIUS HEALTH, INC.",<UNAVAIL>,757.00,152 2ND AVE,NEEDHAM,024942809,PRESIDENT
