 Base_Id,Budget_Fiscal_Year,Fiscal_Period,Payment Date,Cabinet_Secretariat,Department,Appropriation_Type,Appropriation,Object_Class,Object_Code,Encumbrance ID,Zip_Code,Amount,Fund,Fund_Code,Appropriation_Code,Object,Department_Code,Vendor,Vendor_Id,Payment ID,Payment_Method,State,City,Create_Date
00000000000009537842,2021,7,2021-01-11T00:00:00.000,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,DEPARTMENT OF ELDER AFFAIRS (ELD),(1CS) DIRECT APPROPRIATIONS/SUBSIDIARIZED,(91101636) PROTECTIVE SERVICES,(MM) PURCHASED CLIENT/PROGRAM SVCS,(M03) PURCHASED HUMAN & SOCIAL SERVICES FOR CLIENTS/NON MEDICAL,(CT) ASAPSPRINGWELL202000,02452,147116.64,GENERAL FUND,0010,91101636,M03,ELD,SPRINGWELL INC,UNASSIGNED,01072100000000057521,EFT,MA,WALTHAM,2025-12-01T15:44:24.000
00000000000009537840,2021,3,2020-09-08T00:00:00.000,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,DEPARTMENT OF ELDER AFFAIRS (ELD),(1CS) DIRECT APPROPRIATIONS/SUBSIDIARIZED,(91101630) HOME CARE SERVICES FOR THE ELDERLY,(MM) PURCHASED CLIENT/PROGRAM SVCS,(M03) PURCHASED HUMAN & SOCIAL SERVICES FOR CLIENTS/NON MEDICAL,(CT) ASAPHESSCO2020000000,02067,160624.8,GENERAL FUND,0010,91101630,M03,ELD,HEALTH AND SOCIALSERVICES,CONSORTIUM INC,09032000000000021044,EFT,MA,SHARON,2025-12-01T15:44:24.000
00000000000009526880,2021,13,2021-08-23T00:00:00.000,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,DEPARTMENT OF ELDER AFFAIRS (ELD),(4FN) FEDERAL GRANTS,(91101173) OLDER AMERICANS ACT-TITLE VII,(MM) PURCHASED CLIENT/PROGRAM SVCS,(M03) PURCHASED HUMAN & SOCIAL SERVICES FOR CLIENTS/NON MEDICAL,(CT) TITLE3FEDYR21CENMASS,01604,11608.13,FEDERAL GRANTS FUND,0100,91101173,M03,ELD,CENTRAL MASSACHUSETTS AGENCY,ON AGING INC,MAY21TITLE3SPOACEN02,EFT,MA,WORCESTER,2025-12-01T15:44:24.000
00000000000009526857,2021,13,2021-08-19T00:00:00.000,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,DEPARTMENT OF ELDER AFFAIRS (ELD),(1CS) DIRECT APPROPRIATIONS/SUBSIDIARIZED,(91101633) HOME CARE PROGRAM ADMINISTRATION,(MM) PURCHASED CLIENT/PROGRAM SVCS,(M03) PURCHASED HUMAN & SOCIAL SERVICES FOR CLIENTS/NON MEDICAL,(CT) ASAPWORCESTER2020000,01606,50088.22,GENERAL FUND,0010,91101633,M03,ELD,ELDER SERVICES OFWORCESTER,UNASSIGNED,08172100000000014950,EFT,MA,WORCESTER,2025-12-01T15:44:24.000
00000000000009526606,2021,13,2021-08-09T00:00:00.000,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,DEPARTMENT OF ELDER AFFAIRS (ELD),(1CS) DIRECT APPROPRIATIONS/SUBSIDIARIZED,(91100600) COMMUNITY CHOICES,(MM) PURCHASED CLIENT/PROGRAM SVCS,(M03) PURCHASED HUMAN & SOCIAL SERVICES FOR CLIENTS/NON MEDICAL,(CT) CHOICESSFY2100000000,02745,44000,GENERAL FUND,0010,91100600,M03,ELD,COASTLINE ELDERLY SERVICES INC,UNASSIGNED,08052100000000011039,EFT,MA,NEW BEDFORD,2025-12-01T15:44:24.000
00000000000009526550,2021,13,2021-07-29T00:00:00.000,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,DEPARTMENT OF ELDER AFFAIRS (ELD),(4FN) FEDERAL GRANTS,(91102020) HDC3 CARES ACT FOR NUTRITION SERVICES 2020,(MM) PURCHASED CLIENT/PROGRAM SVCS,(M03) PURCHASED HUMAN & SOCIAL SERVICES FOR CLIENTS/NON MEDICAL,(CT) CARES19NUTRITIONBERK,01201,8546,FEDERAL GRANTS FUND,0100,91102020,M03,ELD,ELDER SRVCS OF BERKSIRE COUNTY,UNASSIGNED,APR21COVIDCARESBER01,EFT,MA,PITTSFIELD,2025-12-01T15:44:24.000
00000000000009526537,2021,13,2021-07-27T00:00:00.000,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,DEPARTMENT OF ELDER AFFAIRS (ELD),(1CS) DIRECT APPROPRIATIONS/SUBSIDIARIZED,(91101633) HOME CARE PROGRAM ADMINISTRATION,(MM) PURCHASED CLIENT/PROGRAM SVCS,(M03) PURCHASED HUMAN & SOCIAL SERVICES FOR CLIENTS/NON MEDICAL,(CT) ASAPLIFEPATH20200000,01301,64094.64,GENERAL FUND,0010,91101633,M03,ELD,"LIFEPATH, INC.",UNASSIGNED,07232100000000007413,EFT,MA,GREENFIELD,2025-12-01T15:44:24.000
00000000000009526417,2021,13,2021-07-19T00:00:00.000,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,DEPARTMENT OF ELDER AFFAIRS (ELD),(1CS) DIRECT APPROPRIATIONS/SUBSIDIARIZED,(91101635) ENOUGH PAY TO STAY,(MM) PURCHASED CLIENT/PROGRAM SVCS,(M03) PURCHASED HUMAN & SOCIAL SERVICES FOR CLIENTS/NON MEDICAL,(CT) ASAPGRTRLYNN20200000,01901,23490.63,GENERAL FUND,0010,91101635,M03,ELD,GREATER LYNN SENIOR,SERVICES INC,07152100000000004701,EFT,MA,LYNN,2025-12-01T15:44:24.000
00000000000009526355,2021,13,2021-07-09T00:00:00.000,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,DEPARTMENT OF ELDER AFFAIRS (ELD),(1CS) DIRECT APPROPRIATIONS/SUBSIDIARIZED,(45131026) SUICIDE PREVENTION,(MM) PURCHASED CLIENT/PROGRAM SVCS,(M03) PURCHASED HUMAN & SOCIAL SERVICES FOR CLIENTS/NON MEDICAL,(CT) GMHP2015BRISTOLELDER,02723,17439.14,GENERAL FUND,0010,45131026,M03,ELD,BRISTOL ELDER SERVICES INC,UNASSIGNED,07072100000000001683,EFT,MA,FALL RIVER,2025-12-01T15:44:24.000
00000000000009526351,2021,13,2021-07-09T00:00:00.000,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,DEPARTMENT OF ELDER AFFAIRS (ELD),(1CS) DIRECT APPROPRIATIONS/SUBSIDIARIZED,(45131026) SUICIDE PREVENTION,(MM) PURCHASED CLIENT/PROGRAM SVCS,(M04) SERVICES PURCH SUPPORT OF HUMAN/SOCIAL SERVICES FOR CLIENTS,(CT) GMHP2007GSPRINGFIELD,01104,11346.24,GENERAL FUND,0010,45131026,M04,ELD,GREATER SPRINGFIELD SENIOR,SERVICES INC,07072100000000001680,EFT,MA,SPRINGFIELD,2025-12-01T15:44:24.000
00000000000009525878,2021,12,2021-06-07T00:00:00.000,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,DEPARTMENT OF ELDER AFFAIRS (ELD),(1CS) DIRECT APPROPRIATIONS/SUBSIDIARIZED,(50460000) ADULT MENTAL HEALTH AND SUPPORT SERVICES,(MM) PURCHASED CLIENT/PROGRAM SVCS,(M04) SERVICES PURCH SUPPORT OF HUMAN/SOCIAL SERVICES FOR CLIENTS,(CT) GMHP2014BRISTOLELDER,02723,3794.08,GENERAL FUND,0010,50460000,M04,ELD,BRISTOL ELDER SERVICES INC,UNASSIGNED,06032100000000107200,EFT,MA,FALL RIVER,2025-12-01T15:44:24.000
00000000000009525382,2021,11,2021-05-07T00:00:00.000,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,DEPARTMENT OF ELDER AFFAIRS (ELD),(1CS) DIRECT APPROPRIATIONS/SUBSIDIARIZED,(91109002) GRANTS TO COUNCILS ON AGING,(PP) STATE AID/POL SUB,(P01) GRANTS TO PUBLIC ENTITIES,(CT) SFY21COAFORMULAGRANT,02143,117108,GENERAL FUND,0010,91109002,P01,ELD,CITY OF SOMERVILLE,UNASSIGNED,05052100000000097284,EFT,MA,SOMERVILLE,2025-12-01T15:44:24.000
00000000000009525379,2021,11,2021-05-06T00:00:00.000,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,DEPARTMENT OF ELDER AFFAIRS (ELD),(1CS) DIRECT APPROPRIATIONS/SUBSIDIARIZED,(91101636) PROTECTIVE SERVICES,(MM) PURCHASED CLIENT/PROGRAM SVCS,(M03) PURCHASED HUMAN & SOCIAL SERVICES FOR CLIENTS/NON MEDICAL,(CT) FY20WKFRCEINITMONTAC,01453,23630,GENERAL FUND,0010,91101636,M03,ELD,MONTACHUSETT HOMECARE CORP,CROSSROADS OFFICE PARK,05042100000000096615,EFT,MA,LEOMINSTER,2025-12-01T15:44:24.000
00000000000009524652,2021,1,2020-07-27T00:00:00.000,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,DEPARTMENT OF ELDER AFFAIRS (ELD),(4FN) FEDERAL GRANTS,(91101173) OLDER AMERICANS ACT-TITLE VII,(MM) PURCHASED CLIENT/PROGRAM SVCS,(M03) PURCHASED HUMAN & SOCIAL SERVICES FOR CLIENTS/NON MEDICAL,(CT) TITLE3FEDYR20MERRMAK,01843,1322,FEDERAL GRANTS FUND,0100,91101173,M03,ELD,ELDER SERVICES   OF THE,MERRIMACK VALLEY INC,MAR20TITLE3NUTRMER02,EFT,MA,LAWRENCE,2025-12-01T15:44:24.000
00000000000009511018,2021,13,2021-09-03T00:00:00.000,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,DEPARTMENT OF ELDER AFFAIRS (ELD),(1CS) DIRECT APPROPRIATIONS/SUBSIDIARIZED,(91101630) HOME CARE SERVICES FOR THE ELDERLY,(MM) PURCHASED CLIENT/PROGRAM SVCS,(M03) PURCHASED HUMAN & SOCIAL SERVICES FOR CLIENTS/NON MEDICAL,(CT) FY21COPAYWAIVERMONTA,01453,33105.37,GENERAL FUND,0010,91101630,M03,ELD,AGING SERVICES OF N CENTRAL MASS INC,UNASSIGNED,08312100000000019757,EFT,MA,LEOMINSTER,2025-12-01T15:44:24.000
00000000000009511011,2021,13,2021-09-01T00:00:00.000,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,DEPARTMENT OF ELDER AFFAIRS (ELD),(1CS) DIRECT APPROPRIATIONS/SUBSIDIARIZED,(91101630) HOME CARE SERVICES FOR THE ELDERLY,(MM) PURCHASED CLIENT/PROGRAM SVCS,(M03) PURCHASED HUMAN & SOCIAL SERVICES FOR CLIENTS/NON MEDICAL,(CT) FY21COPAYWAIVERETHOS,02130,27475.76,GENERAL FUND,0010,91101630,M03,ELD,SOUTHWEST BOSTON SENIOR SRVS,DBA ETHOS,08292100000000018819,EFT,MA,JAMAICA PLAIN,2025-12-01T15:44:24.000
00000000000009498663,2021,8,2021-02-23T00:00:00.000,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,DEPARTMENT OF ELDER AFFAIRS (ELD),(1CS) DIRECT APPROPRIATIONS/SUBSIDIARIZED,(91101900) PROGRAMS PROVIDING LOCAL SERVICES TO THE,(MM) PURCHASED CLIENT/PROGRAM SVCS,(M03) PURCHASED HUMAN & SOCIAL SERVICES FOR CLIENTS/NON MEDICAL,(CT) ELDERLUNCHFY2021SPWL,02452,21222.24,GENERAL FUND,0010,91101900,M03,ELD,SPRINGWELL INC,UNASSIGNED,02192100000000071067,EFT,MA,WALTHAM,2025-12-01T15:44:24.000
00000000000009498192,2021,7,2021-01-15T00:00:00.000,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,DEPARTMENT OF ELDER AFFAIRS (ELD),(1CS) DIRECT APPROPRIATIONS/SUBSIDIARIZED,(45131026) SUICIDE PREVENTION,(MM) PURCHASED CLIENT/PROGRAM SVCS,(M04) SERVICES PURCH SUPPORT OF HUMAN/SOCIAL SERVICES FOR CLIENTS,(CT) GMHP2007GSPRINGFIELD,01104,6615.89,GENERAL FUND,0010,45131026,M04,ELD,GREATER SPRINGFIELD SENIOR,SERVICES INC,01132100000000059363,EFT,MA,SPRINGFIELD,2025-12-01T15:44:24.000
00000000000009496233,2021,6,2020-12-04T00:00:00.000,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,DEPARTMENT OF ELDER AFFAIRS (ELD),(1CS) DIRECT APPROPRIATIONS/SUBSIDIARIZED,(91101633) HOME CARE PROGRAM ADMINISTRATION,(MM) PURCHASED CLIENT/PROGRAM SVCS,(M03) PURCHASED HUMAN & SOCIAL SERVICES FOR CLIENTS/NON MEDICAL,(CT) ASAPETHOS20200000000,02130,65139.36,GENERAL FUND,0010,91101633,M03,ELD,SOUTHWEST BOSTON SENIOR SRVS,DBA ETHOS,12022000000000047568,EFT,MA,JAMAICA PLAIN,2025-12-01T15:44:24.000
00000000000009496230,2021,6,2020-12-04T00:00:00.000,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,DEPARTMENT OF ELDER AFFAIRS (ELD),(1CS) DIRECT APPROPRIATIONS/SUBSIDIARIZED,(91100600) COMMUNITY CHOICES,(MM) PURCHASED CLIENT/PROGRAM SVCS,(M03) PURCHASED HUMAN & SOCIAL SERVICES FOR CLIENTS/NON MEDICAL,(CT) CHOICESSFY2100000000,02148,181225,GENERAL FUND,0010,91100600,M03,ELD,MYSTIC VALLEY ELDER SERVICES INC,UNASSIGNED,12022000000000047125,EFT,MA,MALDEN,2025-12-01T15:44:24.000
00000000000009496217,2021,5,2020-12-02T00:00:00.000,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,DEPARTMENT OF ELDER AFFAIRS (ELD),(4FN) FEDERAL GRANTS,(91102021) FCC3 CARES ACT FOR FAMILY CAREGIVER SUPPORT PROGRAM 2020,(MM) PURCHASED CLIENT/PROGRAM SVCS,(M03) PURCHASED HUMAN & SOCIAL SERVICES FOR CLIENTS/NON MEDICAL,(CT) CARES19NUTRITIONSPRI,01104,1,FEDERAL GRANTS FUND,0100,91102021,M03,ELD,GREATER SPRINGFIELD SENIOR,SERVICES INC,JUL20COVIDCARESSPR01,EFT,MA,SPRINGFIELD,2025-12-01T15:44:24.000
00000000000009496212,2021,5,2020-12-02T00:00:00.000,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,DEPARTMENT OF ELDER AFFAIRS (ELD),(4FN) FEDERAL GRANTS,(91102020) HDC3 CARES ACT FOR NUTRITION SERVICES 2020,(MM) PURCHASED CLIENT/PROGRAM SVCS,(M03) PURCHASED HUMAN & SOCIAL SERVICES FOR CLIENTS/NON MEDICAL,(CT) CARES19NUTRITIONSOMR,02143,27452.67,FEDERAL GRANTS FUND,0100,91102020,M03,ELD,SOMERVILLE-CAMBRIDGE ELDER SER,SERVICES INC,JUL20COVIDCARESSOM01,EFT,MA,SOMERVILLE,2025-12-01T15:44:24.000
00000000000009496136,2021,5,2020-11-23T00:00:00.000,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,DEPARTMENT OF ELDER AFFAIRS (ELD),(4FN) FEDERAL GRANTS,(91102021) FCC3 CARES ACT FOR FAMILY CAREGIVER SUPPORT PROGRAM 2020,(MM) PURCHASED CLIENT/PROGRAM SVCS,(M03) PURCHASED HUMAN & SOCIAL SERVICES FOR CLIENTS/NON MEDICAL,(CT) CARES19NUTRITIONMYST,02148,9749.99,FEDERAL GRANTS FUND,0100,91102021,M03,ELD,MYSTIC VALLEY ELDER SERVICES INC,UNASSIGNED,AUG20COVIDCARESMYS01,EFT,MA,MALDEN,2025-12-01T15:44:24.000
00000000000009495900,2021,4,2020-10-23T00:00:00.000,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,DEPARTMENT OF ELDER AFFAIRS (ELD),(4FN) FEDERAL GRANTS,(91101076) TITLE IIIB SUPPORTIVE SERVICE,(MM) PURCHASED CLIENT/PROGRAM SVCS,(M03) PURCHASED HUMAN & SOCIAL SERVICES FOR CLIENTS/NON MEDICAL,(CT) TITLE3FEDYR20SPRWELL,02452,11541.55,FEDERAL GRANTS FUND,0100,91101076,M03,ELD,SPRINGWELL INC,UNASSIGNED,JUL20TITLE3SPOASPW01,EFT,MA,WALTHAM,2025-12-01T15:44:24.000
00000000000009495883,2021,4,2020-10-21T00:00:00.000,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,DEPARTMENT OF ELDER AFFAIRS (ELD),(4FN) FEDERAL GRANTS,(91101076) TITLE IIIB SUPPORTIVE SERVICE,(MM) PURCHASED CLIENT/PROGRAM SVCS,(M03) PURCHASED HUMAN & SOCIAL SERVICES FOR CLIENTS/NON MEDICAL,(CT) TITLE3FEDYR20BOSTCOM,02201,15809.64,FEDERAL GRANTS FUND,0100,91101076,M03,ELD,CITY OF BOSTON,UNASSIGNED,JUL20TITLE3SPOABOS01,EFT,MA,BOSTON,2025-12-01T15:44:24.000
00000000000009495779,2021,3,2020-10-02T00:00:00.000,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,DEPARTMENT OF ELDER AFFAIRS (ELD),(4FN) FEDERAL GRANTS,(91101147) FY2018 MIPPA: PRIORITY 1 FOR SHIPS,(PP) STATE AID/POL SUB,(P01) GRANTS TO PUBLIC ENTITIES,(CT) SHINEPROGRAM2014MIDL,02346,16643.53,FEDERAL GRANTS FUND,0100,91101147,P01,ELD,TOWN OF MIDDLEBOROUGH,TOWN HALL,09302000000000028615,EFT,MA,MIDDLEBORO,2025-12-01T15:44:24.000
00000000000009495770,2021,3,2020-10-01T00:00:00.000,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,DEPARTMENT OF ELDER AFFAIRS (ELD),(4FN) FEDERAL GRANTS,(91102021) FCC3 CARES ACT FOR FAMILY CAREGIVER SUPPORT PROGRAM 2020,(MM) PURCHASED CLIENT/PROGRAM SVCS,(M03) PURCHASED HUMAN & SOCIAL SERVICES FOR CLIENTS/NON MEDICAL,(CT) CARES19NUTRITIONBAYP,01752,6528.74,FEDERAL GRANTS FUND,0100,91102021,M03,ELD,"BAYPATH ELDER SERVICES, INC.",UNASSIGNED,JUN20COVIDCARESBAY01,EFT,MA,MARLBOROUGH,2025-12-01T15:44:24.000
00000000000009403480,2021,1,2020-08-07T00:00:00.000,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,DEPARTMENT OF ELDER AFFAIRS (ELD),(4FN) FEDERAL GRANTS,(91101076) TITLE IIIB SUPPORTIVE SERVICE,(MM) PURCHASED CLIENT/PROGRAM SVCS,(M03) PURCHASED HUMAN & SOCIAL SERVICES FOR CLIENTS/NON MEDICAL,(CT) TITLE3FEDYR20COASTLN,02740,7179.66,FEDERAL GRANTS FUND,0100,91101076,M03,ELD,COASTLINE ELDERLY SERVICES INC,UNASSIGNED,MAR20TITLE3SPOACOS02,EFT,MA,NEW BEDFORD,2025-12-01T15:44:24.000
00000000000009402997,2021,1,2020-07-24T00:00:00.000,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,DEPARTMENT OF ELDER AFFAIRS (ELD),(4FN) FEDERAL GRANTS,(91101174) NUTRITION SERVICES INCENTIVE PROGRAM,(MM) PURCHASED CLIENT/PROGRAM SVCS,(M03) PURCHASED HUMAN & SOCIAL SERVICES FOR CLIENTS/NON MEDICAL,(CT) NSIPPROGRAM2020SPRIN,01104,11064,FEDERAL GRANTS FUND,0100,91101174,M03,ELD,GREATER SPRINGFIELD SENIOR,SERVICES INC,MAR20TITLE3NSIPSPR02,EFT,MA,SPRINGFIELD,2025-12-01T15:44:24.000
00000000000009387346,2021,6,2020-12-23T00:00:00.000,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,DEPARTMENT OF ELDER AFFAIRS (ELD),(4FN) FEDERAL GRANTS,(91101173) OLDER AMERICANS ACT-TITLE VII,(MM) PURCHASED CLIENT/PROGRAM SVCS,(M03) PURCHASED HUMAN & SOCIAL SERVICES FOR CLIENTS/NON MEDICAL,(CT) TITLE3FEDYR20MERRMAK,01843,237157.73,FEDERAL GRANTS FUND,0100,91101173,M03,ELD,ELDER SERVICES   OF THE,MERRIMACK VALLEY INC,SEP20TITLE3NUTRMER01,EFT,MA,LAWRENCE,2025-12-01T15:44:24.000
00000000000009386119,2021,13,2021-07-19T00:00:00.000,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,DEPARTMENT OF ELDER AFFAIRS (ELD),(1CN) DIRECT APPROPRIATIONS/NON-SUBSIDIARIZED,(15991232) COVID 2021 RESERVE,(MM) PURCHASED CLIENT/PROGRAM SVCS,(M03) PURCHASED HUMAN & SOCIAL SERVICES FOR CLIENTS/NON MEDICAL,(CT) ASAPTRIVALLEY2020000,01571,10886.96,GENERAL FUND,0010,15991232,M03,ELD,TRI-VALLEY INC,NONE,07152100000000004924,EFT,MA,DUDLEY,2025-12-01T15:44:24.000
00000000000009383711,2021,3,2020-09-24T00:00:00.000,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,DEPARTMENT OF ELDER AFFAIRS (ELD),(4FN) FEDERAL GRANTS,(91101173) OLDER AMERICANS ACT-TITLE VII,(MM) PURCHASED CLIENT/PROGRAM SVCS,(M03) PURCHASED HUMAN & SOCIAL SERVICES FOR CLIENTS/NON MEDICAL,(CT) TITLE3FEDYR20MYSTICV,02148,727.49,FEDERAL GRANTS FUND,0100,91101173,M03,ELD,MYSTIC VALLEY ELDER SERVICES INC,UNASSIGNED,MAR20TITLE3SPOAMYS02,EFT,MA,MALDEN,2025-12-01T15:44:24.000
00000000000009383411,2021,12,2021-06-24T00:00:00.000,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,DEPARTMENT OF ELDER AFFAIRS (ELD),(4FN) FEDERAL GRANTS,(91102020) HDC3 CARES ACT FOR NUTRITION SERVICES 2020,(MM) PURCHASED CLIENT/PROGRAM SVCS,(M03) PURCHASED HUMAN & SOCIAL SERVICES FOR CLIENTS/NON MEDICAL,(CT) CARES19NUTRITIONBRIS,02723,2343.23,FEDERAL GRANTS FUND,0100,91102020,M03,ELD,BRISTOL ELDER SERVICES INC,UNASSIGNED,MAR21COVIDCARESBRI01,EFT,MA,FALL RIVER,2025-12-01T15:44:24.000
00000000000009383269,2021,12,2021-06-15T00:00:00.000,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,DEPARTMENT OF ELDER AFFAIRS (ELD),(1CS) DIRECT APPROPRIATIONS/SUBSIDIARIZED,(91101635) ENOUGH PAY TO STAY,(MM) PURCHASED CLIENT/PROGRAM SVCS,(M03) PURCHASED HUMAN & SOCIAL SERVICES FOR CLIENTS/NON MEDICAL,(CT) CHOICESSFY2100000000,01571,10070.69,GENERAL FUND,0010,91101635,M03,ELD,TRI-VALLEY INC,NONE,06112100000000110744,EFT,MA,DUDLEY,2025-12-01T15:44:24.000
00000000000009301301,2021,13,2021-07-08T00:00:00.000,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,DEPARTMENT OF ELDER AFFAIRS (ELD),(1CS) DIRECT APPROPRIATIONS/SUBSIDIARIZED,(91100600) COMMUNITY CHOICES,(MM) PURCHASED CLIENT/PROGRAM SVCS,(M03) PURCHASED HUMAN & SOCIAL SERVICES FOR CLIENTS/NON MEDICAL,(CT) CHOICESSFY2100000000,02111,801410.41,GENERAL FUND,0010,91100600,M03,ELD,BOSTON SENIOR HOME CARE INC,UNASSIGNED,07062100000000001097,EFT,MA,BOSTON,2025-12-01T15:44:24.000
00000000000009278555,2021,12,2021-07-01T00:00:00.000,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,DEPARTMENT OF ELDER AFFAIRS (ELD),(4FN) FEDERAL GRANTS,(91102019) FAMILIES FIRST CORONAVIRUS RESPONSE OLDER AMERICANS ACT TIII,(JJ) OPERATIONAL SERVICES,(J56) FOOD SERVICES,(CT) FY19MAIDRITESPECIALT,18512,20145.69,FEDERAL GRANTS FUND,0100,91102019,J56,ELD,"MAID-RITE SPECIALTY FOODS, LLC",UNASSIGNED,06292100000000117180,EFT,PA,DUNMORE,2025-12-01T15:44:24.000
00000000000009262281,2021,8,2021-02-19T00:00:00.000,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,DEPARTMENT OF ELDER AFFAIRS (ELD),(1CS) DIRECT APPROPRIATIONS/SUBSIDIARIZED,(91109002) GRANTS TO COUNCILS ON AGING,(PP) STATE AID/POL SUB,(P01) GRANTS TO PUBLIC ENTITIES,(CT) SFY21COAFORMULAGRANT,01373,6000,GENERAL FUND,0010,91109002,P01,ELD,TOWN OF CONWAY,UNASSIGNED,02162100000000069675,EFT,MA,SOUTH DEERFIELD,2025-12-01T15:44:24.000
00000000000009262215,2021,3,2020-09-28T00:00:00.000,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,DEPARTMENT OF ELDER AFFAIRS (ELD),(1CS) DIRECT APPROPRIATIONS/SUBSIDIARIZED,(91100600) COMMUNITY CHOICES,(MM) PURCHASED CLIENT/PROGRAM SVCS,(M03) PURCHASED HUMAN & SOCIAL SERVICES FOR CLIENTS/NON MEDICAL,(CT) LTCOPTIONS2010GSSSIN,01104,9911.44,GENERAL FUND,0010,91100600,M03,ELD,GREATER SPRINGFIELD SENIOR,SERVICES INC,09242000000000026760,EFT,MA,SPRINGFIELD,2025-12-01T15:44:24.000
00000000000009227530,2021,3,2020-09-24T00:00:00.000,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,DEPARTMENT OF ELDER AFFAIRS (ELD),(4FN) FEDERAL GRANTS,(91101076) TITLE IIIB SUPPORTIVE SERVICE,(MM) PURCHASED CLIENT/PROGRAM SVCS,(M03) PURCHASED HUMAN & SOCIAL SERVICES FOR CLIENTS/NON MEDICAL,(CT) TITLE3FEDYR20SENCARE,01930,14735.85,FEDERAL GRANTS FUND,0100,91101076,M03,ELD,SENIOR CARE INC,UNASSIGNED,JUN20TITLE3SPOASEN01,EFT,MA,GLOUCESTER,2025-12-01T15:44:24.000
00000000000009206373,2021,12,2021-06-21T00:00:00.000,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,DEPARTMENT OF ELDER AFFAIRS (ELD),(4FN) FEDERAL GRANTS,(91101173) OLDER AMERICANS ACT-TITLE VII,(MM) PURCHASED CLIENT/PROGRAM SVCS,(M03) PURCHASED HUMAN & SOCIAL SERVICES FOR CLIENTS/NON MEDICAL,(CT) TITLE3FEDYR20OLDCOLN,02401,6534.29,FEDERAL GRANTS FUND,0100,91101173,M03,ELD,OLD COLONY PLANNING COUNCIL,UNASSIGNED,JAN21TITLE3NUTROCP01,EFT,MA,BROCKTON,2025-12-01T15:44:24.000
00000000000009189173,2021,13,2021-07-19T00:00:00.000,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,DEPARTMENT OF ELDER AFFAIRS (ELD),(1CS) DIRECT APPROPRIATIONS/SUBSIDIARIZED,(91101635) ENOUGH PAY TO STAY,(MM) PURCHASED CLIENT/PROGRAM SVCS,(M03) PURCHASED HUMAN & SOCIAL SERVICES FOR CLIENTS/NON MEDICAL,(CT) ASAPSPRINGWELL202000,02452,30563.72,GENERAL FUND,0010,91101635,M03,ELD,SPRINGWELL INC,UNASSIGNED,07152100000000004921,EFT,MA,WALTHAM,2025-12-01T15:44:24.000
